Subject_Index,REM_Cycle_Index,Cumulative_Percentage,Cumulative_Time,REMpre,NREM,Wake,Movement,IREM,REMpost,Age
MOUSE_DARK_039,MOUSE_DARK_039_C31,97.86458333333333,42277.5,72.5,362.5,47.5,0.0,410.0,170.0,
MOUSE_DARK_039,MOUSE_DARK_039_C32,98.98148148148148,42760.0,170.0,202.5,67.5,0.0,270.0,,
MOUSE_DARK_040,MOUSE_DARK_040_C1,36.5625,15795.0,47.5,785.0,297.5,0.0,1082.5,40.0,
MOUSE_DARK_040,MOUSE_DARK_040_C2,39.17824074074074,16925.0,40.0,427.5,97.5,0.0,525.0,25.0,
MOUSE_DARK_040,MOUSE_DARK_040_C3,40.486111111111114,17490.0,25.0,487.5,130.0,0.0,617.5,27.5,
MOUSE_DARK_040,MOUSE_DARK_040_C4,41.97337962962963,18132.5,27.5,35.0,17.5,0.0,52.5,95.0,
MOUSE_DARK_040,MOUSE_DARK_040_C5,42.15856481481482,18212.5,95.0,380.0,197.5,0.0,577.5,47.5,
MOUSE_DARK_040,MOUSE_DARK_040_C6,43.71527777777778,18885.0,47.5,240.0,27.5,0.0,267.5,17.5,
MOUSE_DARK_040,MOUSE_DARK_040_C7,44.44444444444444,19200.0,17.5,227.5,30.0,0.0,257.5,125.0,
MOUSE_DARK_040,MOUSE_DARK_040_C8,45.08101851851852,19475.0,125.0,1205.0,4352.5,0.0,5557.5,50.0,
MOUSE_DARK_040,MOUSE_DARK_040_C9,58.23495370370371,25157.5,50.0,22.5,17.5,0.0,40.0,80.0,
MOUSE_DARK_040,MOUSE_DARK_040_C10,58.44328703703704,25247.5,80.0,432.5,90.0,0.0,522.5,102.5,
MOUSE_DARK_040,MOUSE_DARK_040_C11,59.83796296296296,25850.0,102.5,782.5,187.5,0.0,970.0,35.0,
MOUSE_DARK_040,MOUSE_DARK_040_C12,62.320601851851855,26922.5,35.0,160.0,27.5,0.0,187.5,20.0,
MOUSE_DARK_040,MOUSE_DARK_040_C13,62.83564814814815,27145.0,20.0,132.5,12.5,0.0,145.0,85.0,
MOUSE_DARK_040,MOUSE_DARK_040_C14,63.217592592592595,27310.0,85.0,570.0,5012.5,0.0,5582.5,155.0,
MOUSE_DARK_040,MOUSE_DARK_040_C15,76.33680555555556,32977.5,155.0,620.0,77.5,0.0,697.5,17.5,
MOUSE_DARK_040,MOUSE_DARK_040_C16,78.31018518518519,33830.0,17.5,265.0,15.0,0.0,280.0,15.0,
MOUSE_DARK_040,MOUSE_DARK_040_C17,78.9988425925926,34127.5,15.0,200.0,45.0,0.0,245.0,72.5,
MOUSE_DARK_040,MOUSE_DARK_040_C18,79.60069444444444,34387.5,72.5,625.0,165.0,0.0,790.0,7.5,
MOUSE_DARK_040,MOUSE_DARK_040_C19,81.59722222222221,35250.0,7.5,115.0,17.5,0.0,132.5,135.0,
MOUSE_DARK_040,MOUSE_DARK_040_C20,81.9212962962963,35390.0,135.0,467.5,135.0,0.0,602.5,167.5,
MOUSE_DARK_040,MOUSE_DARK_040_C21,83.62847222222223,36127.5,167.5,460.0,120.0,0.0,580.0,27.5,
MOUSE_DARK_040,MOUSE_DARK_040_C22,85.35879629629629,36875.0,27.5,757.5,4630.0,0.0,5387.5,55.0,
MOUSE_DARK_040,MOUSE_DARK_040_C23,97.89351851851852,42290.0,55.0,550.0,100.0,0.0,650.0,152.5,
MOUSE_DARK_040,MOUSE_DARK_040_C24,99.52546296296296,42995.0,152.5,17.5,35.0,0.0,52.5,,
MOUSE_DARK_041,MOUSE_DARK_041_C1,0.78125,337.5,20.0,1220.0,18515.0,0.0,19735.0,87.5,
MOUSE_DARK_041,MOUSE_DARK_041_C2,46.510416666666664,20092.5,87.5,647.5,37.5,0.0,685.0,92.5,
MOUSE_DARK_041,MOUSE_DARK_041_C3,48.298611111111114,20865.0,92.5,670.0,135.0,0.0,805.0,47.5,
MOUSE_DARK_041,MOUSE_DARK_041_C4,50.376157407407405,21762.5,47.5,47.5,47.5,0.0,95.0,37.5,
MOUSE_DARK_041,MOUSE_DARK_041_C5,50.70601851851851,21905.0,37.5,460.0,27.5,0.0,487.5,37.5,
MOUSE_DARK_041,MOUSE_DARK_041_C6,51.92129629629629,22430.0,37.5,27.5,7.5,0.0,35.0,82.5,
MOUSE_DARK_041,MOUSE_DARK_041_C7,52.08912037037037,22502.5,82.5,10.0,12.5,0.0,22.5,7.5,
MOUSE_DARK_041,MOUSE_DARK_041_C8,52.33217592592593,22607.5,7.5,600.0,182.5,0.0,782.5,35.0,
MOUSE_DARK_041,MOUSE_DARK_041_C9,54.16087962962963,23397.5,35.0,435.0,4470.0,0.0,4905.0,15.0,
MOUSE_DARK_041,MOUSE_DARK_041_C10,65.59606481481481,28337.5,15.0,395.0,25.0,0.0,420.0,60.0,
MOUSE_DARK_041,MOUSE_DARK_041_C11,66.60300925925927,28772.5,60.0,357.5,37.5,0.0,395.0,82.5,
MOUSE_DARK_041,MOUSE_DARK_041_C12,67.65625,29227.5,82.5,540.0,112.5,0.0,652.5,80.0,
MOUSE_DARK_041,MOUSE_DARK_041_C13,69.35763888888889,29962.5,80.0,802.5,1945.0,0.0,2747.5,107.5,
MOUSE_DARK_041,MOUSE_DARK_041_C14,75.90277777777777,32790.0,107.5,802.5,167.5,0.0,970.0,17.5,
MOUSE_DARK_041,MOUSE_DARK_041_C15,78.39699074074075,33867.5,17.5,250.0,587.5,0.0,837.5,80.0,
MOUSE_DARK_041,MOUSE_DARK_041_C16,80.3761574074074,34722.5,80.0,275.0,90.0,0.0,365.0,92.5,
MOUSE_DARK_041,MOUSE_DARK_041_C17,81.40625,35167.5,92.5,442.5,55.0,0.0,497.5,105.0,
MOUSE_DARK_041,MOUSE_DARK_041_C18,82.77199074074075,35757.5,105.0,440.0,77.5,0.0,517.5,150.0,
MOUSE_DARK_041,MOUSE_DARK_041_C19,84.21296296296296,36380.0,150.0,712.5,112.5,0.0,825.0,72.5,
MOUSE_DARK_041,MOUSE_DARK_041_C20,86.4699074074074,37355.0,72.5,402.5,60.0,0.0,462.5,22.5,
MOUSE_DARK_041,MOUSE_DARK_041_C21,87.70833333333333,37890.0,22.5,797.5,3895.0,0.0,4692.5,90.0,
MOUSE_DARK_041,MOUSE_DARK_041_C22,98.62268518518519,42605.0,90.0,325.0,42.5,0.0,367.5,80.0,
MOUSE_DARK_041,MOUSE_DARK_041_C23,99.68171296296296,43062.5,80.0,0.0,57.5,0.0,57.5,,
MOUSE_DARK_042,MOUSE_DARK_042_C1,2.216435185185185,957.5,67.5,425.0,55.0,0.0,480.0,5.0,
MOUSE_DARK_042,MOUSE_DARK_042_C2,3.4837962962962967,1505.0,5.0,167.5,17.5,0.0,185.0,35.0,
MOUSE_DARK_042,MOUSE_DARK_042_C3,3.923611111111111,1695.0,35.0,90.0,22.5,0.0,112.5,7.5,
MOUSE_DARK_042,MOUSE_DARK_042_C4,4.265046296296297,1842.5,7.5,1800.0,9940.0,0.0,11740.0,12.5,
MOUSE_DARK_042,MOUSE_DARK_042_C5,31.458333333333332,13590.0,12.5,187.5,62.5,0.0,250.0,85.0,
MOUSE_DARK_042,MOUSE_DARK_042_C6,32.06597222222222,13852.5,85.0,497.5,82.5,0.0,580.0,95.0,
MOUSE_DARK_042,MOUSE_DARK_042_C7,33.60532407407407,14517.5,95.0,775.0,2867.5,0.0,3642.5,60.0,
MOUSE_DARK_042,MOUSE_DARK_042_C8,42.25694444444444,18255.0,60.0,492.5,132.5,0.0,625.0,97.5,
MOUSE_DARK_042,MOUSE_DARK_042_C9,43.842592592592595,18940.0,97.5,335.0,47.5,0.0,382.5,85.0,
MOUSE_DARK_042,MOUSE_DARK_042_C10,44.9537037037037,19420.0,85.0,320.0,32.5,0.0,352.5,5.0,
MOUSE_DARK_042,MOUSE_DARK_042_C11,45.96643518518518,19857.5,5.0,255.0,62.5,0.0,317.5,107.5,
MOUSE_DARK_042,MOUSE_DARK_042_C12,46.71296296296296,20180.0,107.5,382.5,102.5,0.0,485.0,7.5,
MOUSE_DARK_042,MOUSE_DARK_042_C13,48.08449074074074,20772.5,7.5,297.5,62.5,0.0,360.0,20.0,
MOUSE_DARK_042,MOUSE_DARK_042_C14,48.93518518518519,21140.0,20.0,202.5,52.5,0.0,255.0,87.5,
MOUSE_DARK_042,MOUSE_DARK_042_C15,49.57175925925926,21415.0,87.5,380.0,1490.0,0.0,1870.0,12.5,
MOUSE_DARK_042,MOUSE_DARK_042_C16,54.10300925925926,23372.5,12.5,275.0,37.5,0.0,312.5,150.0,
MOUSE_DARK_042,MOUSE_DARK_042_C17,54.855324074074076,23697.5,150.0,572.5,50.0,0.0,622.5,5.0,
MOUSE_DARK_042,MOUSE_DARK_042_C18,56.64351851851852,24470.0,5.0,327.5,45.0,0.0,372.5,25.0,
MOUSE_DARK_042,MOUSE_DARK_042_C19,57.51736111111111,24847.5,25.0,155.0,22.5,0.0,177.5,62.5,
MOUSE_DARK_042,MOUSE_DARK_042_C20,57.986111111111114,25050.0,62.5,75.0,35.0,0.0,110.0,25.0,
MOUSE_DARK_042,MOUSE_DARK_042_C21,58.385416666666664,25222.5,25.0,30.0,7.5,0.0,37.5,7.5,
MOUSE_DARK_042,MOUSE_DARK_042_C22,58.530092592592595,25285.0,7.5,20.0,10.0,0.0,30.0,75.0,
MOUSE_DARK_042,MOUSE_DARK_042_C23,58.616898148148145,25322.5,75.0,465.0,157.5,0.0,622.5,220.0,
MOUSE_DARK_042,MOUSE_DARK_042_C24,60.23148148148149,26020.0,220.0,757.5,200.0,0.0,957.5,27.5,
MOUSE_DARK_042,MOUSE_DARK_042_C25,62.957175925925924,27197.5,27.5,175.0,22.5,0.0,197.5,55.0,
MOUSE_DARK_042,MOUSE_DARK_042_C26,63.47800925925926,27422.5,55.0,47.5,17.5,0.0,65.0,100.0,
MOUSE_DARK_042,MOUSE_DARK_042_C27,63.75578703703704,27542.5,100.0,232.5,37.5,0.0,270.0,72.5,
MOUSE_DARK_042,MOUSE_DARK_042_C28,64.61226851851852,27912.5,72.5,537.5,1300.0,0.0,1837.5,25.0,
MOUSE_DARK_042,MOUSE_DARK_042_C29,69.03356481481482,29822.5,25.0,280.0,42.5,0.0,322.5,37.5,
MOUSE_DARK_042,MOUSE_DARK_042_C30,69.83796296296296,30170.0,37.5,227.5,42.5,0.0,270.0,12.5,
MOUSE_DARK_042,MOUSE_DARK_042_C31,70.54976851851852,30477.5,12.5,525.0,1972.5,0.0,2497.5,27.5,
MOUSE_DARK_042,MOUSE_DARK_042_C32,76.35995370370371,32987.5,27.5,340.0,105.0,0.0,445.0,20.0,
MOUSE_DARK_042,MOUSE_DARK_042_C33,77.4537037037037,33460.0,20.0,147.5,40.0,0.0,187.5,27.5,
MOUSE_DARK_042,MOUSE_DARK_042_C34,77.93402777777779,33667.5,27.5,105.0,45.0,0.0,150.0,22.5,
MOUSE_DARK_042,MOUSE_DARK_042_C35,78.3449074074074,33845.0,22.5,90.0,32.5,0.0,122.5,127.5,
MOUSE_DARK_042,MOUSE_DARK_042_C36,78.68055555555556,33990.0,127.5,1135.0,6945.0,0.0,8080.0,67.5,
MOUSE_DARK_042,MOUSE_DARK_042_C37,97.67939814814814,42197.5,67.5,297.5,65.0,0.0,362.5,67.5,
MOUSE_DARK_042,MOUSE_DARK_042_C38,98.67476851851852,42627.5,67.5,422.5,82.5,0.0,505.0,,
MOUSE_DARK_043,MOUSE_DARK_043_C1,0.8101851851851851,350.0,35.0,1025.0,9262.5,0.0,10287.5,7.5,
MOUSE_DARK_043,MOUSE_DARK_043_C2,24.70486111111111,10672.5,7.5,180.0,17.5,0.0,197.5,82.5,
MOUSE_DARK_043,MOUSE_DARK_043_C3,25.179398148148145,10877.5,82.5,1152.5,5710.0,0.0,6862.5,152.5,
MOUSE_DARK_043,MOUSE_DARK_043_C4,41.25578703703704,17822.5,152.5,1390.0,4487.5,0.0,5877.5,7.5,
MOUSE_DARK_043,MOUSE_DARK_043_C5,55.21412037037037,23852.5,7.5,155.0,17.5,0.0,172.5,55.0,
MOUSE_DARK_043,MOUSE_DARK_043_C6,55.63078703703703,24032.5,55.0,225.0,17.5,0.0,242.5,10.0,
MOUSE_DARK_043,MOUSE_DARK_043_C7,56.31944444444444,24330.0,10.0,127.5,10.0,0.0,137.5,142.5,
MOUSE_DARK_043,MOUSE_DARK_043_C8,56.66087962962963,24477.5,142.5,965.0,120.0,0.0,1085.0,47.5,
MOUSE_DARK_043,MOUSE_DARK_043_C9,59.50231481481482,25705.0,47.5,642.5,2205.0,0.0,2847.5,32.5,
MOUSE_DARK_043,MOUSE_DARK_043_C10,66.20370370370371,28600.0,32.5,235.0,30.0,0.0,265.0,107.5,
MOUSE_DARK_043,MOUSE_DARK_043_C11,66.89236111111111,28897.5,107.5,745.0,3415.0,0.0,4160.0,10.0,
MOUSE_DARK_043,MOUSE_DARK_043_C12,76.77083333333333,33165.0,10.0,285.0,42.5,0.0,327.5,7.5,
MOUSE_DARK_043,MOUSE_DARK_043_C13,77.55208333333333,33502.5,7.5,270.0,40.0,0.0,310.0,30.0,
MOUSE_DARK_043,MOUSE_DARK_043_C14,78.28703703703704,33820.0,30.0,122.5,42.5,0.0,165.0,20.0,
MOUSE_DARK_043,MOUSE_DARK_043_C15,78.73842592592592,34015.0,20.0,125.0,22.5,0.0,147.5,27.5,
MOUSE_DARK_043,MOUSE_DARK_043_C16,79.1261574074074,34182.5,27.5,55.0,15.0,0.0,70.0,5.0,
MOUSE_DARK_043,MOUSE_DARK_043_C17,79.35185185185185,34280.0,5.0,105.0,5.0,0.0,110.0,82.5,
MOUSE_DARK_043,MOUSE_DARK_043_C18,79.61805555555556,34395.0,82.5,617.5,1860.0,0.0,2477.5,77.5,
MOUSE_DARK_043,MOUSE_DARK_043_C19,85.54398148148148,36955.0,77.5,525.0,137.5,0.0,662.5,57.5,
MOUSE_DARK_043,MOUSE_DARK_043_C20,87.25694444444444,37695.0,57.5,222.5,77.5,0.0,300.0,22.5,
MOUSE_DARK_043,MOUSE_DARK_043_C21,88.08449074074073,38052.5,22.5,160.0,22.5,0.0,182.5,27.5,
MOUSE_DARK_043,MOUSE_DARK_043_C22,88.55902777777777,38257.5,27.5,80.0,32.5,0.0,112.5,47.5,
MOUSE_DARK_043,MOUSE_DARK_043_C23,88.88310185185185,38397.5,47.5,175.0,35.0,0.0,210.0,15.0,
MOUSE_DARK_043,MOUSE_DARK_043_C24,89.47916666666667,38655.0,15.0,160.0,50.0,0.0,210.0,30.0,
MOUSE_DARK_043,MOUSE_DARK_043_C25,90.0,38880.0,30.0,175.0,47.5,0.0,222.5,100.0,
MOUSE_DARK_043,MOUSE_DARK_043_C26,90.58449074074075,39132.5,100.0,480.0,3487.5,0.0,3967.5,,
MOUSE_DARK_044,MOUSE_DARK_044_C1,4.635416666666667,2002.5,2.5,25.0,10.0,0.0,35.0,10.0,
MOUSE_DARK_044,MOUSE_DARK_044_C2,4.722222222222222,2040.0,10.0,552.5,947.5,0.0,1500.0,17.5,
MOUSE_DARK_044,MOUSE_DARK_044_C3,8.217592592592593,3550.0,17.5,690.0,1642.5,0.0,2332.5,62.5,
MOUSE_DARK_044,MOUSE_DARK_044_C4,13.657407407407407,5900.0,62.5,522.5,555.0,0.0,1077.5,22.5,
MOUSE_DARK_044,MOUSE_DARK_044_C5,16.296296296296298,7040.0,22.5,707.5,3517.5,0.0,4225.0,32.5,
MOUSE_DARK_044,MOUSE_DARK_044_C6,26.12847222222222,11287.5,32.5,507.5,75.0,0.0,582.5,12.5,
MOUSE_DARK_044,MOUSE_DARK_044_C7,27.552083333333332,11902.5,12.5,65.0,20.0,0.0,85.0,42.5,
MOUSE_DARK_044,MOUSE_DARK_044_C8,27.77777777777778,12000.0,42.5,1552.5,3582.5,0.0,5135.0,145.0,
MOUSE_DARK_044,MOUSE_DARK_044_C9,39.76273148148148,17177.5,145.0,832.5,182.5,0.0,1015.0,37.5,
MOUSE_DARK_044,MOUSE_DARK_044_C10,42.44791666666667,18337.5,37.5,145.0,35.0,0.0,180.0,65.0,
MOUSE_DARK_044,MOUSE_DARK_044_C11,42.951388888888886,18555.0,65.0,340.0,95.0,0.0,435.0,72.5,
MOUSE_DARK_044,MOUSE_DARK_044_C12,44.1087962962963,19055.0,72.5,310.0,552.5,0.0,862.5,25.0,
MOUSE_DARK_044,MOUSE_DARK_044_C13,46.273148148148145,19990.0,25.0,515.0,62.5,0.0,577.5,40.0,
MOUSE_DARK_044,MOUSE_DARK_044_C14,47.66782407407407,20592.5,40.0,402.5,60.0,0.0,462.5,7.5,
MOUSE_DARK_044,MOUSE_DARK_044_C15,48.83101851851852,21095.0,7.5,1045.0,2305.0,0.0,3350.0,12.5,
MOUSE_DARK_044,MOUSE_DARK_044_C16,56.60300925925926,24452.5,12.5,167.5,40.0,0.0,207.5,32.5,
MOUSE_DARK_044,MOUSE_DARK_044_C17,57.11226851851852,24672.5,32.5,727.5,997.5,0.0,1725.0,122.5,
MOUSE_DARK_044,MOUSE_DARK_044_C18,61.18055555555556,26430.0,122.5,350.0,72.5,0.0,422.5,17.5,
MOUSE_DARK_044,MOUSE_DARK_044_C19,62.442129629629626,26975.0,17.5,132.5,17.5,0.0,150.0,12.5,
MOUSE_DARK_044,MOUSE_DARK_044_C20,62.82986111111111,27142.5,12.5,167.5,12.5,0.0,180.0,37.5,
MOUSE_DARK_044,MOUSE_DARK_044_C21,63.27546296296296,27335.0,37.5,165.0,67.5,0.0,232.5,17.5,
MOUSE_DARK_044,MOUSE_DARK_044_C22,63.90046296296297,27605.0,17.5,250.0,35.0,0.0,285.0,20.0,
MOUSE_DARK_044,MOUSE_DARK_044_C23,64.60069444444444,27907.5,20.0,172.5,45.0,0.0,217.5,87.5,
MOUSE_DARK_044,MOUSE_DARK_044_C24,65.15046296296296,28145.0,87.5,120.0,27.5,0.0,147.5,65.0,
MOUSE_DARK_044,MOUSE_DARK_044_C25,65.69444444444444,28380.0,65.0,447.5,65.0,0.0,512.5,90.0,
MOUSE_DARK_044,MOUSE_DARK_044_C26,67.03125,28957.5,90.0,427.5,77.5,0.0,505.0,27.5,
MOUSE_DARK_044,MOUSE_DARK_044_C27,68.40856481481481,29552.5,27.5,1177.5,2735.0,0.0,3912.5,62.5,
MOUSE_DARK_044,MOUSE_DARK_044_C28,77.52893518518519,33492.5,62.5,1075.0,6177.5,0.0,7252.5,102.5,
MOUSE_DARK_044,MOUSE_DARK_044_C29,94.46180555555556,40807.5,102.5,960.0,115.0,0.0,1075.0,15.0,
MOUSE_DARK_044,MOUSE_DARK_044_C30,97.1875,41985.0,15.0,72.5,17.5,0.0,90.0,17.5,
MOUSE_DARK_044,MOUSE_DARK_044_C31,97.43055555555556,42090.0,17.5,125.0,17.5,0.0,142.5,10.0,
MOUSE_DARK_044,MOUSE_DARK_044_C32,97.80092592592592,42250.0,10.0,555.0,385.0,0.0,940.0,,
MOUSE_DARK_045,MOUSE_DARK_045_C1,0.920138888888889,397.5,92.5,1222.5,5565.0,0.0,6787.5,15.0,
MOUSE_DARK_045,MOUSE_DARK_045_C2,16.846064814814817,7277.5,15.0,347.5,872.5,0.0,1220.0,17.5,
MOUSE_DARK_045,MOUSE_DARK_045_C3,19.70486111111111,8512.5,17.5,372.5,3260.0,0.0,3632.5,5.0,
MOUSE_DARK_045,MOUSE_DARK_045_C4,28.153935185185187,12162.5,5.0,387.5,307.5,0.0,695.0,10.0,
MOUSE_DARK_045,MOUSE_DARK_045_C5,29.774305555555557,12862.5,10.0,297.5,45.0,0.0,342.5,30.0,
MOUSE_DARK_045,MOUSE_DARK_045_C6,30.59027777777778,13215.0,30.0,195.0,30.0,0.0,225.0,17.5,
MOUSE_DARK_045,MOUSE_DARK_045_C7,31.180555555555557,13470.0,17.5,95.0,20.0,0.0,115.0,232.5,
MOUSE_DARK_045,MOUSE_DARK_045_C8,31.48726851851852,13602.5,232.5,1500.0,4597.5,0.0,6097.5,87.5,
MOUSE_DARK_045,MOUSE_DARK_045_C9,46.1400462962963,19932.5,87.5,660.0,95.0,0.0,755.0,205.0,
MOUSE_DARK_045,MOUSE_DARK_045_C10,48.09027777777778,20775.0,205.0,1102.5,4010.0,0.0,5112.5,130.0,
MOUSE_DARK_045,MOUSE_DARK_045_C11,60.39930555555556,26092.5,130.0,1440.0,1610.0,0.0,3050.0,32.5,
MOUSE_DARK_045,MOUSE_DARK_045_C12,67.76041666666667,29272.5,32.5,22.5,22.5,0.0,45.0,90.0,
MOUSE_DARK_045,MOUSE_DARK_045_C13,67.93981481481481,29350.0,90.0,662.5,102.5,0.0,765.0,90.0,
MOUSE_DARK_045,MOUSE_DARK_045_C14,69.91898148148148,30205.0,90.0,247.5,57.5,0.0,305.0,32.5,
MOUSE_DARK_045,MOUSE_DARK_045_C15,70.83333333333334,30600.0,32.5,1045.0,2062.5,0.0,3107.5,132.5,
MOUSE_DARK_045,MOUSE_DARK_045_C16,78.10185185185186,33740.0,132.5,477.5,67.5,0.0,545.0,10.0,
MOUSE_DARK_045,MOUSE_DARK_045_C17,79.67013888888889,34417.5,10.0,135.0,37.5,0.0,172.5,135.0,
MOUSE_DARK_045,MOUSE_DARK_045_C18,80.0925925925926,34600.0,135.0,620.0,55.0,0.0,675.0,60.0,
MOUSE_DARK_045,MOUSE_DARK_045_C19,81.9675925925926,35410.0,60.0,475.0,110.0,0.0,585.0,130.0,
MOUSE_DARK_045,MOUSE_DARK_045_C20,83.46064814814815,36055.0,130.0,1320.0,2105.0,0.0,3425.0,15.0,
MOUSE_DARK_045,MOUSE_DARK_045_C21,91.68981481481482,39610.0,15.0,307.5,92.5,0.0,400.0,120.0,
MOUSE_DARK_045,MOUSE_DARK_045_C22,92.65046296296296,40025.0,120.0,735.0,2320.0,0.0,3055.0,,
MOUSE_DARK_046,MOUSE_DARK_046_C1,17.32638888888889,7485.0,30.0,645.0,2127.5,0.0,2772.5,22.5,
MOUSE_DARK_046,MOUSE_DARK_046_C2,23.81365740740741,10287.5,22.5,862.5,2615.0,0.0,3477.5,7.5,
MOUSE_DARK_046,MOUSE_DARK_046_C3,31.915509259259263,13787.5,7.5,687.5,2585.0,0.0,3272.5,77.5,
MOUSE_DARK_046,MOUSE_DARK_046_C4,39.50810185185185,17067.5,77.5,685.0,815.0,0.0,1500.0,15.0,
MOUSE_DARK_046,MOUSE_DARK_046_C5,43.15972222222222,18645.0,15.0,520.0,715.0,0.0,1235.0,15.0,
MOUSE_DARK_046,MOUSE_DARK_046_C6,46.05324074074074,19895.0,15.0,232.5,40.0,0.0,272.5,142.5,
MOUSE_DARK_046,MOUSE_DARK_046_C7,46.71875,20182.5,142.5,600.0,182.5,0.0,782.5,22.5,
MOUSE_DARK_046,MOUSE_DARK_046_C8,48.8599537037037,21107.5,22.5,70.0,12.5,0.0,82.5,80.0,
MOUSE_DARK_046,MOUSE_DARK_046_C9,49.10300925925926,21212.5,80.0,277.5,70.0,0.0,347.5,102.5,
MOUSE_DARK_046,MOUSE_DARK_046_C10,50.09259259259259,21640.0,102.5,480.0,827.5,0.0,1307.5,5.0,
MOUSE_DARK_046,MOUSE_DARK_046_C11,53.356481481481474,23050.0,5.0,75.0,17.5,0.0,92.5,17.5,
MOUSE_DARK_046,MOUSE_DARK_046_C12,53.582175925925924,23147.5,17.5,542.5,992.5,0.0,1535.0,70.0,
MOUSE_DARK_046,MOUSE_DARK_046_C13,57.17592592592593,24700.0,70.0,595.0,1467.5,0.0,2062.5,45.0,
MOUSE_DARK_046,MOUSE_DARK_046_C14,62.11226851851852,26832.5,45.0,412.5,77.5,0.0,490.0,20.0,
MOUSE_DARK_046,MOUSE_DARK_046_C15,63.35069444444444,27367.5,20.0,125.0,32.5,0.0,157.5,67.5,
MOUSE_DARK_046,MOUSE_DARK_046_C16,63.761574074074076,27545.0,67.5,257.5,62.5,0.0,320.0,22.5,
MOUSE_DARK_046,MOUSE_DARK_046_C17,64.65856481481481,27932.5,22.5,145.0,12.5,0.0,157.5,115.0,
MOUSE_DARK_046,MOUSE_DARK_046_C18,65.07523148148148,28112.5,115.0,390.0,87.5,0.0,477.5,67.5,
MOUSE_DARK_046,MOUSE_DARK_046_C19,66.44675925925925,28705.0,67.5,337.5,167.5,0.0,505.0,110.0,
MOUSE_DARK_046,MOUSE_DARK_046_C20,67.77199074074073,29277.5,110.0,427.5,575.0,0.0,1002.5,12.5,
MOUSE_DARK_046,MOUSE_DARK_046_C21,70.34722222222223,30390.0,12.5,145.0,35.0,0.0,180.0,22.5,
MOUSE_DARK_046,MOUSE_DARK_046_C22,70.79282407407408,30582.5,22.5,170.0,70.0,0.0,240.0,15.0,
MOUSE_DARK_046,MOUSE_DARK_046_C23,71.40046296296296,30845.0,15.0,85.0,27.5,0.0,112.5,7.5,
MOUSE_DARK_046,MOUSE_DARK_046_C24,71.69560185185185,30972.5,7.5,122.5,25.0,0.0,147.5,12.5,
MOUSE_DARK_046,MOUSE_DARK_046_C25,72.05439814814815,31127.5,12.5,1022.5,2115.0,0.0,3137.5,117.5,
MOUSE_DARK_046,MOUSE_DARK_046_C26,79.34606481481481,34277.5,117.5,412.5,125.0,0.0,537.5,12.5,
MOUSE_DARK_046,MOUSE_DARK_046_C27,80.86226851851852,34932.5,12.5,165.0,55.0,0.0,220.0,12.5,
MOUSE_DARK_046,MOUSE_DARK_046_C28,81.40046296296296,35165.0,12.5,67.5,32.5,0.0,100.0,22.5,
MOUSE_DARK_046,MOUSE_DARK_046_C29,81.66087962962963,35277.5,22.5,657.5,1285.0,0.0,1942.5,90.0,
MOUSE_DARK_046,MOUSE_DARK_046_C30,86.20949074074075,37242.5,90.0,370.0,135.0,0.0,505.0,12.5,
MOUSE_DARK_046,MOUSE_DARK_046_C31,87.58680555555556,37837.5,12.5,80.0,20.0,0.0,100.0,75.0,
MOUSE_DARK_046,MOUSE_DARK_046_C32,87.84722222222221,37950.0,75.0,745.0,3372.5,0.0,4117.5,37.5,
MOUSE_DARK_046,MOUSE_DARK_046_C33,97.55208333333333,42142.5,37.5,340.0,55.0,0.0,395.0,42.5,
MOUSE_DARK_046,MOUSE_DARK_046_C34,98.55324074074075,42575.0,42.5,170.0,45.0,0.0,215.0,37.5,
MOUSE_DARK_046,MOUSE_DARK_046_C35,99.14930555555556,42832.5,37.5,120.0,32.5,0.0,152.5,35.0,
MOUSE_DARK_046,MOUSE_DARK_046_C36,99.58912037037037,43022.5,35.0,107.5,35.0,0.0,142.5,,
MOUSE_DARK_047,MOUSE_DARK_047_C1,6.435185185185185,2780.0,62.5,815.0,2375.0,0.0,3190.0,12.5,
MOUSE_DARK_047,MOUSE_DARK_047_C2,13.96412037037037,6032.5,12.5,447.5,1772.5,0.0,2220.0,10.0,
MOUSE_DARK_047,MOUSE_DARK_047_C3,19.131944444444443,8265.0,10.0,605.0,565.0,0.0,1170.0,132.5,
MOUSE_DARK_047,MOUSE_DARK_047_C4,21.863425925925924,9445.0,132.5,495.0,2382.5,0.0,2877.5,32.5,
MOUSE_DARK_047,MOUSE_DARK_047_C5,28.83101851851852,12455.0,32.5,415.0,55.0,0.0,470.0,42.5,
MOUSE_DARK_047,MOUSE_DARK_047_C6,29.994212962962962,12957.5,42.5,430.0,777.5,0.0,1207.5,77.5,
MOUSE_DARK_047,MOUSE_DARK_047_C7,32.88773148148148,14207.5,77.5,462.5,777.5,0.0,1240.0,27.5,
MOUSE_DARK_047,MOUSE_DARK_047_C8,35.9375,15525.0,27.5,487.5,2667.5,0.0,3155.0,95.0,
MOUSE_DARK_047,MOUSE_DARK_047_C9,43.30439814814815,18707.5,95.0,455.0,47.5,0.0,502.5,72.5,
MOUSE_DARK_047,MOUSE_DARK_047_C10,44.6875,19305.0,72.5,625.0,880.0,0.0,1505.0,15.0,
